"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","op_init_veh_distribution","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"1193","0.1","1000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.1","0","","0","","pv_replacement","0","300","","30","0"
"1194","0.2","2000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.1","0","","0","","pv_replacement","0","300","","30","0"
"1195","0.4","4000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.1","0","","0","","pv_replacement","0","300","","30","0"
"1196","0.6","6000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.1","0","","0","","pv_replacement","0","300","","30","0"
"1197","0.02","200","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1198","0.05","500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1199","0.1","1000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1200","0.2","2000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1201","0.4","4000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1202","0.6","6000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.15","0","","0","","pv_replacement","0","300","","30","0"
"1203","0.02","200","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1204","0.05","500","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1205","0.1","1000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1206","0.2","2000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1207","0.4","4000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1208","0.6","6000","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"1","0.2","0","","0","","pv_replacement","0","300","","30","0"
"1209","0.02","200","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1210","0.05","500","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1211","0.1","1000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1212","0.2","2000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1213","0.4","4000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1214","0.6","6000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1215","0.8","8000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1216","1","10000","sumo_in_mean_s_0-3","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1501","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1","0","","pv_replacement","0","300","","30","1"
"1502","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.02","0","","pv_replacement","0","300","","30","1"
"1503","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.04","0","","pv_replacement","0","300","","30","1"
"1504","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.06","0","","pv_replacement","0","300","","30","1"
"1505","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.08","0","","pv_replacement","0","300","","30","1"
"1506","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.1","0","","pv_replacement","0","300","","30","1"
"1507","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.12","0","","pv_replacement","0","300","","30","1"
"1508","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.14","0","","pv_replacement","0","300","","30","1"
"1509","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.16","0","","pv_replacement","0","300","","30","1"
"1510","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.18","0","","pv_replacement","0","300","","30","1"
"1511","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","1","1.2","0","","pv_replacement","0","300","","30","1"
"1512","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","1"
"1513","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","1"
"1514","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","1"
"1515","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","1"
"1516","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","1"
"1517","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","1"
"1518","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","1"
"1519","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","1"
"1520","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","1"
"1521","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","0"
"1522","0.05","750","sumo_in_mean_s_0-3","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","0"
"1523","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","0","","pv_replacement","1","300","","30","0"
"1524","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1","0","","pv_replacement","1","300","","30","0"
"1525","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.02","0","","pv_replacement","1","300","","30","0"
"1526","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.04","0","","pv_replacement","1","300","","30","0"
"1527","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.06","0","","pv_replacement","1","300","","30","0"
"1528","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.08","0","","pv_replacement","1","300","","30","0"
"1529","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.1","0","","pv_replacement","1","300","","30","0"
"1530","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.12","0","","pv_replacement","1","300","","30","0"
"1531","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.14","0","","pv_replacement","1","300","","30","0"
"1532","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.16","0","","pv_replacement","1","300","","30","0"
"1533","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.18","0","","pv_replacement","1","300","","30","0"
"1534","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","1","1.2","0","","pv_replacement","1","300","","30","0"
"1535","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.5","pv_replacement","1","300","","30","0"
"1536","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.55","pv_replacement","1","300","","30","0"
"1537","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.6","pv_replacement","1","300","","30","0"
"1538","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.65","pv_replacement","1","300","","30","0"
"1539","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.7","pv_replacement","1","300","","30","0"
"1540","0.05","750","sumo_in","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_in","","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","all",,"0","","0","","1","0.75","pv_replacement","1","300","","30","0"
