from_node,to_node,edge_tt,distance,source_edge_id,edge_var
41534.0,41535.0,15.93,90.8,-4618711#3,0.0
41536.0,41537.0,27.16,196.08,-4618712#0,0.0
41540.0,41541.0,24.2,205.02,-4618777#0,0.0
41544.0,41545.0,13.67,33.26,-4618782#2,0.0
41548.0,41549.0,23.15,190.6,-4618782#4,0.0
41550.0,41551.0,31.64,215.24,-4618810#2,0.0
41552.0,41553.0,11.65,85.22,-4618810#3,0.0
41554.0,41555.0,9.32,77.24,-4618814#0,0.0
41556.0,41557.0,16.83,130.7,-4618816#0,0.0
41558.0,41559.0,11.96,83.88,-4618816#1,0.0
41560.0,41561.0,17.06,124.65,-4618822#1,0.0
41568.0,41569.0,8.63,115.77,-461900066,0.0
41570.0,41571.0,2.57,32.71,-461905066,0.0
41572.0,41573.0,4.43,56.9,-461905067,0.0
41574.0,41575.0,4.46,24.99,-461910881,0.0
41576.0,41577.0,4.43,50.21,-461910883#0,0.0
41578.0,41579.0,2.91,30.35,-461931317#0,0.0
41580.0,41581.0,3.02,34.34,-461931321#0,0.0
41582.0,41583.0,1.9,21.16,-4619354#1,0.0
41584.0,41585.0,23.06,216.4,-4619358#0,0.0
41586.0,41587.0,15.71,143.29,-4619358#1,0.0
41588.0,41589.0,20.24,157.56,-4619368#0,0.0
41590.0,41591.0,2.87,22.77,-4619368#1,0.0
41592.0,41593.0,2.44,16.35,-4619371,0.0
41594.0,41595.0,7.73,103.23,-4619374,0.0
41602.0,41603.0,29.81,202.2,-4619891,0.0
41604.0,41605.0,23.35,176.73,-462058951,0.0
41608.0,41609.0,11.77,90.83,-4623428#0,0.0
41610.0,41611.0,26.14,202.06,-4623429,0.0
41614.0,41615.0,14.54,109.28,-4623430#1,0.0
41616.0,41617.0,5.76,46.07,-4623430#2,0.0
41618.0,41619.0,14.89,144.9,-4623432#0,0.0
41620.0,41621.0,10.17,98.38,-4623432#1,0.0
41636.0,41637.0,20.57,49.34,-462582767,0.0
41638.0,41639.0,31.82,371.14,-462582768,0.0
41640.0,41641.0,10.78,76.74,-462582784,0.0
41642.0,41643.0,29.13,200.54,-462727758,0.0
41654.0,41655.0,7.2,61.74,-4631472,0.0
41656.0,41657.0,14.31,104.99,-4631473,0.0
41658.0,41659.0,33.88,275.3,-4631474#0,0.0
41662.0,41663.0,16.76,134.75,-4631475,0.0
41666.0,41667.0,24.04,192.92,-4631476#1,0.0
41672.0,41673.0,34.27,267.06,-4631481,0.0
41682.0,41683.0,18.2,55.47,-4631542#2,0.0
41684.0,41685.0,17.71,135.07,-4631542#4,0.0
41686.0,41687.0,30.4,223.89,-4631543,0.0
41700.0,41701.0,36.31,256.58,-4631706#2,0.0
41704.0,41705.0,23.78,176.15,-4631711#0,0.0
41706.0,41707.0,7.27,53.21,-4631711#1,0.0
41712.0,41713.0,11.91,126.84,-4631717,0.0
41714.0,41715.0,2.43,19.53,-4631756,0.0
41718.0,41719.0,29.93,212.5,-4631758#1,0.0
41724.0,41725.0,14.78,130.97,-4631759#2,0.0
41726.0,41727.0,7.31,87.95,-4631840#0,0.0
41728.0,41729.0,3.39,44.91,-4631840#1,0.0
41730.0,41731.0,12.5,91.9,-4631844#0,0.0
41744.0,41745.0,16.85,141.42,-4631852,0.0
41766.0,41767.0,8.51,92.4,-463257302#1,0.0
41774.0,41775.0,21.12,193.36,-4632783,0.0
41776.0,41777.0,11.47,96.85,-4632784#0,0.0
41778.0,41779.0,14.89,127.22,-4632784#1,0.0
41782.0,41783.0,9.38,82.63,-4632866,0.0
41784.0,41785.0,30.8,262.58,-4632870,0.0
41792.0,41793.0,15.7,51.4,-463700155#2,0.0
41794.0,41795.0,30.52,93.56,-4637741#2,0.0
41796.0,41797.0,20.81,176.35,-4637741#3,0.0
41798.0,41799.0,13.12,110.48,-4637741#4,0.0
41802.0,41803.0,18.35,152.2,-4637763#0,0.0
41804.0,41805.0,12.08,70.11,-4637763#1,0.0
41806.0,41807.0,9.4,80.85,-4637764#0,0.0
41808.0,41809.0,14.24,90.06,-4637764#2,0.0
41814.0,41815.0,36.08,435.01,-4637771#0,0.0
41816.0,41817.0,15.2,178.24,-4637771#1,0.0
41830.0,41831.0,20.7,160.59,-4637806#1,0.0
41834.0,41835.0,12.7,174.96,-4637810#0,0.0
41836.0,41837.0,11.64,142.63,-4637810#1,0.0
41838.0,41839.0,11.5,79.8,-4637811#0,0.0
41842.0,41843.0,11.39,120.56,-4637813,0.0
41850.0,41851.0,17.75,155.55,-46378240,0.0
41852.0,41853.0,26.42,229.04,-4637897,0.0
41860.0,41861.0,11.91,69.91,-4637907,0.0
41862.0,41863.0,64.06,471.75,-4637909#0,0.0
41864.0,41865.0,21.78,164.21,-4637909#2,0.0
41876.0,41877.0,9.24,73.69,-4637937#5,0.0
41884.0,41885.0,30.76,223.86,-4637941,0.0
41890.0,41891.0,32.8,239.78,-4637944,0.0
41896.0,41897.0,10.71,88.73,-4637946#1,0.0
41900.0,41901.0,5.19,46.52,-4637948#0,0.0
41904.0,41905.0,17.76,65.65,-4638298#1,0.0
41912.0,41913.0,32.04,265.72,-4638304,0.0
41914.0,41915.0,9.45,84.87,-4638305,0.0
41922.0,41923.0,21.13,165.81,-4638320#1,0.0
41924.0,41925.0,10.56,78.37,-4638320#2,0.0
41926.0,41927.0,15.22,107.34,-4638320#3,0.0
41928.0,41929.0,12.85,99.79,-4638320#4,0.0
41930.0,41931.0,20.55,147.63,-4638320#5,0.0
41934.0,41935.0,13.72,120.32,-4638323#0,0.0
41938.0,41939.0,14.74,120.95,-4638324#0,0.0
41940.0,41941.0,19.94,160.35,-4638324#1,0.0
41942.0,41943.0,14.69,113.17,-46387467,0.0
41944.0,41945.0,30.68,258.4,-4638868#1,0.0
41948.0,41949.0,33.03,233.12,-4638880,0.0
41950.0,41951.0,14.95,109.09,-464279734#0,0.0
41952.0,41953.0,16.02,108.07,-464279734#1,0.0
41954.0,41955.0,2.73,20.52,-464279734#2,0.0
41980.0,41981.0,14.36,107.78,-4645235#2,0.0
41982.0,41983.0,37.93,288.92,-4645236,0.0
41986.0,41987.0,45.3,320.57,-4645562#0,0.0
41990.0,41991.0,13.8,97.52,-4645562#3,0.0
41992.0,41993.0,19.72,119.96,-4645562#4,0.0
42012.0,42013.0,17.68,172.76,-46491323,0.0
42014.0,42015.0,20.91,160.34,-46491900,0.0
42016.0,42017.0,8.6,90.83,-46491901#0,0.0
42018.0,42019.0,22.36,242.84,-46491901#1,0.0
42020.0,42021.0,,6.36,-46507164,0.0
42022.0,42023.0,10.94,150.78,-46507165#0,0.0
42024.0,42025.0,6.64,91.45,-46507165#1,0.0
42026.0,42027.0,40.12,458.57,-46509265#1,0.0
42032.0,42033.0,29.09,245.36,-4653642#0,0.0
42034.0,42035.0,22.59,187.96,-4653642#1,0.0
42038.0,42039.0,11.55,139.74,-465376254,0.0
42040.0,42041.0,2.35,18.47,-465382944#0,0.0
42042.0,42043.0,1.54,5.31,-465398529#1,0.0
42044.0,42045.0,20.76,117.7,-465418100#0,0.0
42046.0,42047.0,37.07,240.49,-465418104#2,0.0
42050.0,42051.0,17.84,146.81,-465724297,0.0
42054.0,42055.0,7.37,101.09,-465740608,0.0
42056.0,42057.0,9.08,98.07,-465860958,0.0
42060.0,42061.0,9.95,73.65,-465860960#1,0.0
42064.0,42065.0,46.4,326.65,-465970794,0.0
42068.0,42069.0,27.43,352.75,-4662735#0,0.0
42074.0,42075.0,3.31,66.31,-4662762#1,0.0
42076.0,42077.0,26.18,334.26,-4662880#0,0.0
42078.0,42079.0,1.6,17.04,-4662880#1,0.0
42080.0,42081.0,19.05,147.09,-466318949,0.0
42082.0,42083.0,9.27,125.06,-4663228,0.0
42084.0,42085.0,11.85,78.26,-466333680#1,0.0
42092.0,42093.0,21.75,195.36,-4663337#6,0.0
42094.0,42095.0,14.59,185.86,-4663342,0.0
42096.0,42097.0,40.88,461.61,-4663347#1,0.0
42104.0,42105.0,3.26,41.72,-466891839#0,0.0
42128.0,42129.0,11.01,87.82,-4674694#2,0.0
42130.0,42131.0,8.59,82.36,-4674694#3,0.0
42132.0,42133.0,5.88,59.98,-4674695#1,0.0
42134.0,42135.0,12.63,93.7,-4674699#0,0.0
42136.0,42137.0,41.2,318.94,-4674699#1,0.0
42138.0,42139.0,11.24,87.91,-4674699#2,0.0
42142.0,42143.0,16.86,118.84,-4674702#0,0.0
42148.0,42149.0,20.59,147.97,-4675017#1,0.0
42150.0,42151.0,9.49,66.78,-4675017#2,0.0
42152.0,42153.0,8.5,60.29,-4675017#3,0.0
42154.0,42155.0,7.85,56.5,-4675017#4,0.0
42156.0,42157.0,12.94,92.48,-4675017#5,0.0
42164.0,42165.0,29.27,202.86,-4675148,0.0
42174.0,42175.0,22.87,137.5,-4675234#0,0.0
42176.0,42177.0,28.2,205.49,-4675234#2,0.0
42178.0,42179.0,16.01,118.59,-4675234#3,0.0
42180.0,42181.0,33.39,227.19,-4675234#4,0.0
42184.0,42185.0,11.63,96.6,-4675237#0,0.0
42190.0,42191.0,8.12,67.55,-4675254#3,0.0
42192.0,42193.0,13.88,115.96,-4675254#4,0.0
42194.0,42195.0,2.77,19.96,-4675254#5,0.0
42196.0,42197.0,10.16,86.33,-4675254#6,0.0
42198.0,42199.0,11.23,94.68,-4675254#7,0.0
42200.0,42201.0,11.74,98.96,-4675254#8,0.0
42202.0,42203.0,10.87,89.93,-4675254#9,0.0
42204.0,42205.0,8.1,63.35,-4675255#0,0.0
42206.0,42207.0,13.91,112.22,-4675255#1,0.0
42208.0,42209.0,8.82,68.67,-4675255#2,0.0
42232.0,42233.0,22.25,163.8,-4675343#0,0.0
42242.0,42243.0,7.51,55.75,-4677626,0.0
42244.0,42245.0,16.88,32.38,-4677645,0.0
42248.0,42249.0,18.6,275.8,-4677910#0,0.0
42250.0,42251.0,6.24,98.01,-4677910#1,0.0
42252.0,42253.0,7.75,156.25,-4677910#2,0.0
42254.0,42255.0,7.23,105.71,-4677910#3,0.0
42256.0,42257.0,14.51,199.64,-4677910#8,0.0
42258.0,42259.0,29.05,384.91,-4677913#0,0.0
42260.0,42261.0,3.42,47.06,-4677913#1,0.0
42262.0,42263.0,17.15,235.75,-4677913#2,0.0
42266.0,42267.0,10.14,48.53,-4678199#0,0.0
42268.0,42269.0,11.99,161.51,-4678199#1,0.0
42270.0,42271.0,22.35,290.22,-4678199#2,0.0
42272.0,42273.0,22.33,244.68,-4678199#6,0.0
42274.0,42275.0,17.23,233.14,-4678199#7,0.0
42276.0,42277.0,1.65,22.31,-4678199#8,0.0
42318.0,42319.0,28.44,350.16,-4678309#0,0.0
42320.0,42321.0,10.23,111.25,-4678309#1,0.0
42322.0,42323.0,5.15,44.83,-4678309#2,0.0
42324.0,42325.0,46.99,364.47,-4678318#0,0.0
42328.0,42329.0,10.6,96.52,-4678323#0,0.0
42330.0,42331.0,4.92,52.52,-4678323#1,0.0
42336.0,42337.0,7.37,95.83,-4679302#0,0.0
42338.0,42339.0,7.49,89.73,-4679302#1,0.0
42340.0,42341.0,12.65,105.05,-4679302#11,0.0
42342.0,42343.0,11.23,104.57,-4679302#6,0.0
42344.0,42345.0,3.1,20.08,-4679302#8,0.0
42346.0,42347.0,20.87,150.2,-468019945,0.0
42348.0,42349.0,13.33,93.69,-4680713#0,0.0
42350.0,42351.0,10.72,75.9,-4680713#1,0.0
42352.0,42353.0,4.3,22.68,-4680713#2,0.0
42354.0,42355.0,3.05,19.43,-4680713#3,0.0
42364.0,42365.0,3.86,30.47,-468161713,0.0
42368.0,42369.0,1.58,9.96,-468346260#1,0.0
42370.0,42371.0,1.64,9.21,-468346260#2,0.0
42374.0,42375.0,35.39,500.03,-4684105,0.0
42376.0,42377.0,40.05,295.71,-4684109,0.0
42384.0,42385.0,15.65,130.58,-4684161#3,0.0
42388.0,42389.0,25.64,196.41,-4684161#5,0.0
42390.0,42391.0,21.97,173.9,-4684161#6,0.0
42392.0,42393.0,13.22,116.81,-4684161#7,0.0
42394.0,42395.0,18.87,122.11,-4684161#8,0.0
42398.0,42399.0,25.02,438.27,-4684837#0,0.0
42400.0,42401.0,25.6,211.54,-4684840#0,0.0
42448.0,42449.0,10.14,68.89,-4684898#0,0.0
42450.0,42451.0,17.43,122.34,-4684898#1,0.0
42452.0,42453.0,16.12,112.99,-4684898#2,0.0
42454.0,42455.0,10.19,72.61,-4684898#3,0.0
42464.0,42465.0,0.61,7.51,-4684924#0,0.0
42466.0,42467.0,11.88,154.9,-4684925#0,0.0
42486.0,42487.0,5.06,34.79,-4685633,0.0
42492.0,42493.0,15.69,109.99,-4685723,0.0
42494.0,42495.0,8.04,58.04,-4685726#0,0.0
42496.0,42497.0,12.97,94.36,-4685726#1,0.0
42498.0,42499.0,21.99,157.96,-4685726#2,0.0
42500.0,42501.0,22.72,176.21,-4685727,0.0
42502.0,42503.0,22.51,84.38,-4685728#2,0.0
42504.0,42505.0,19.33,123.93,-4685728#3,0.0
42514.0,42515.0,17.76,143.6,-4685732#1,0.0
42532.0,42533.0,31.16,210.21,-4685799,0.0
42540.0,42541.0,24.2,197.75,-4685801,0.0
42542.0,42543.0,36.74,393.21,-4685867#0,0.0
42544.0,42545.0,10.09,69.85,-4685869,0.0
42548.0,42549.0,14.14,105.88,-4685874#0,0.0
42550.0,42551.0,7.65,55.81,-4685874#1,0.0
42552.0,42553.0,13.07,97.79,-4685875,0.0
42554.0,42555.0,21.82,170.79,-4685876,0.0
42556.0,42557.0,15.72,110.12,-4685877,0.0
42558.0,42559.0,28.38,193.95,-4685880,0.0
42562.0,42563.0,29.85,252.66,-4685892,0.0
42564.0,42565.0,33.59,181.81,-4685952#2,0.0
42568.0,42569.0,8.27,71.71,-4685964#0,0.0
42570.0,42571.0,10.96,95.62,-4685964#1,0.0
42572.0,42573.0,5.96,51.31,-4685964#2,0.0
42578.0,42579.0,1.99,13.33,-4686027#2,0.0
42580.0,42581.0,5.94,52.19,-4686028,0.0
42582.0,42583.0,13.92,118.26,-4686029,0.0
42584.0,42585.0,38.22,296.94,-4686031#2,0.0
42586.0,42587.0,29.77,387.1,-4686033#0,0.0
42588.0,42589.0,24.43,211.8,-4686083,0.0
42590.0,42591.0,12.62,92.63,-4686238,0.0
42592.0,42593.0,18.47,144.18,-4686238.107,0.0
42594.0,42595.0,19.94,159.16,-4686242,0.0
42596.0,42597.0,13.81,109.56,-4686247,0.0
42598.0,42599.0,14.95,108.78,-4686253,0.0
42600.0,42601.0,25.74,178.27,-4686298,0.0
42604.0,42605.0,20.54,155.77,-4686362#1,0.0
42606.0,42607.0,23.47,162.07,-4686363,0.0
42608.0,42609.0,15.14,98.99,-4686461,0.0
42610.0,42611.0,14.41,115.43,-4686462,0.0
42612.0,42613.0,17.94,142.41,-4686464#0,0.0
42614.0,42615.0,9.02,69.47,-4686464#1,0.0
42616.0,42617.0,11.58,103.23,-4686469,0.0
42620.0,42621.0,7.69,62.97,-4686474,0.0
42622.0,42623.0,21.04,165.85,-4686476#1,0.0
42624.0,42625.0,25.03,164.98,-4686477,0.0
42626.0,42627.0,62.95,140.96,-4686487,0.0
42628.0,42629.0,32.27,264.04,-4686490,0.0
42630.0,42631.0,37.9,266.92,-4686491,0.0
42634.0,42635.0,33.42,180.12,-4686498#0,0.0
42646.0,42647.0,14.04,88.64,-4687124,0.0
42650.0,42651.0,17.18,131.07,-4687128#0,0.0
42652.0,42653.0,38.75,288.13,-4687128#1,0.0
42656.0,42657.0,5.74,52.5,-4687155,0.0
42658.0,42659.0,20.45,162.45,-4687159,0.0
42660.0,42661.0,13.07,71.24,-4687160,0.0
42664.0,42665.0,57.54,463.82,-4687247,0.0
42666.0,42667.0,7.08,29.12,-4687250#2,0.0
42668.0,42669.0,9.57,72.18,-4687250#3,0.0
42670.0,42671.0,17.4,137.37,-4687250#4,0.0
42672.0,42673.0,3.85,26.29,-4687255,0.0
42674.0,42675.0,2.73,19.79,-4687297#0,0.0
42676.0,42677.0,3.34,22.64,-4687297#1,0.0
42678.0,42679.0,9.35,72.4,-4687297#2,0.0
42680.0,42681.0,16.36,132.59,-4687297#3,0.0
42682.0,42683.0,33.72,250.35,-4687301,0.0
42684.0,42685.0,47.97,383.57,-4687302#0,0.0
42686.0,42687.0,8.55,64.52,-4687302#1,0.0
42688.0,42689.0,14.91,107.98,-4687333#0,0.0
42690.0,42691.0,30.99,218.09,-4687333#1,0.0
42692.0,42693.0,9.69,76.39,-4687334#0,0.0
42694.0,42695.0,9.88,74.82,-4687334#1,0.0
42696.0,42697.0,28.9,230.19,-4687335,0.0
42700.0,42701.0,14.94,97.12,-4687337#1,0.0
42702.0,42703.0,6.06,38.4,-4687337#2,0.0
42724.0,42725.0,4.65,33.71,-4687493#2,0.0
42734.0,42735.0,0.63,3.62,-4687521,0.0
42736.0,42737.0,12.51,89.62,-4687523#0,0.0
42742.0,42743.0,22.42,160.83,-4687528,0.0
42744.0,42745.0,13.99,102.41,-4687603#0,0.0
42746.0,42747.0,10.58,75.09,-4687603#1,0.0
42748.0,42749.0,11.83,86.54,-4687603#2,0.0
42754.0,42755.0,22.74,153.64,-4688620#2,0.0
42756.0,42757.0,7.05,78.59,-4688620#3,0.0
42760.0,42761.0,25.56,169.78,-4688626#0,0.0
42766.0,42767.0,9.06,42.12,-4688627#1,0.0
42770.0,42771.0,30.26,249.39,-4688758,0.0
42782.0,42783.0,9.95,74.44,-4688788#0,0.0
42786.0,42787.0,2.5,19.12,-4688802,0.0
42788.0,42789.0,14.14,172.37,-4688811,0.0
42798.0,42799.0,19.36,149.36,-4689036#0,0.0
42828.0,42829.0,1.29,13.14,-4689083#0,0.0
42844.0,42845.0,4.83,33.76,-4689089#0,0.0
42846.0,42847.0,33.97,241.27,-4689089#1,0.0
42848.0,42849.0,29.44,215.7,-4689089#2,0.0
42850.0,42851.0,38.31,278.03,-4689089#3,0.0
42856.0,42857.0,4.86,37.87,-4689093#0,0.0
42860.0,42861.0,25.65,191.9,-4689177,0.0
42862.0,42863.0,24.27,184.44,-4689179#1,0.0
42864.0,42865.0,2.18,15.62,-4689179#2,0.0
42866.0,42867.0,11.07,87.18,-4689179#3,0.0
42868.0,42869.0,0.78,5.58,-4689181#0,0.0
42872.0,42873.0,13.31,109.55,-4689182,0.0
42880.0,42881.0,46.83,281.88,-4689482#1,0.0
42884.0,42885.0,19.84,177.54,-4689483#1,0.0
42886.0,42887.0,12.23,111.22,-4689483#2,0.0
42888.0,42889.0,14.59,134.44,-4689483#3,0.0
42890.0,42891.0,6.36,56.91,-4689483#4,0.0
42892.0,42893.0,0.71,3.01,-4689486#0,0.0
42894.0,42895.0,8.17,6.27,-4689486#2,0.0
42896.0,42897.0,19.91,153.56,-4689486#3,0.0
42902.0,42903.0,31.43,240.78,-4689487#0,0.0
42904.0,42905.0,22.6,166.07,-4689487#1,0.0
42910.0,42911.0,7.99,57.95,-4689489#0,0.0
42912.0,42913.0,13.71,104.15,-4689489#1,0.0
42914.0,42915.0,15.42,114.41,-4689489#2,0.0
42916.0,42917.0,28.42,215.0,-4689489#3,0.0
42920.0,42921.0,16.61,207.43,-4689494#1,0.0
42922.0,42923.0,0.41,2.32,-4689498,0.0
42950.0,42951.0,9.8,63.12,-4689517#2,0.0
42954.0,42955.0,27.9,214.23,-4689519,0.0
42958.0,42959.0,21.72,161.83,-4689520#1,0.0
42960.0,42961.0,4.11,26.97,-4689525#0,0.0
42980.0,42981.0,33.0,290.91,-4689570,0.0
42994.0,42995.0,33.75,238.09,-4689652#0,0.0
42998.0,42999.0,13.18,125.0,-4689652#2,0.0
43000.0,43001.0,15.02,123.59,-4689652#3,0.0
43010.0,43011.0,3.21,42.99,-4689654#0,0.0
43012.0,43013.0,13.33,179.39,-4689654#1,0.0
43014.0,43015.0,7.05,93.13,-4689654#2,0.0
43016.0,43017.0,4.96,62.83,-46907545#0,0.0
43018.0,43019.0,13.34,180.39,-46907545#1,0.0
43020.0,43021.0,5.43,65.25,-46907545#2,0.0
43022.0,43023.0,14.64,197.5,-46907546,0.0
43024.0,43025.0,16.72,140.61,-46908139,0.0
43028.0,43029.0,15.32,4.6,-4692264#1,0.0
43030.0,43031.0,3.12,26.96,-4693139,0.0
43032.0,43033.0,5.22,40.14,-4693230#0,0.0
43036.0,43037.0,32.52,110.53,-4693531#0,0.0
43038.0,43039.0,10.43,82.26,-4693531#2,0.0
43040.0,43041.0,13.89,113.14,-4693531#3,0.0
43042.0,43043.0,9.31,79.14,-4693533#0,0.0
43044.0,43045.0,7.45,65.88,-4693533#1,0.0
43048.0,43049.0,59.34,467.34,-4693547,0.0
43052.0,43053.0,70.32,507.08,-4694629,0.0
43056.0,43057.0,12.22,86.78,-4694631#2,0.0
43060.0,43061.0,108.74,753.85,-4694837#4,0.0
43062.0,43063.0,5.71,53.03,-4694931#0,0.0
43064.0,43065.0,4.98,52.54,-4694931#1,0.0
43066.0,43067.0,3.45,53.62,-4694931#2,0.0
43068.0,43069.0,3.97,51.03,-4694931#3,0.0
43070.0,43071.0,4.7,54.72,-4694931#4,0.0
43072.0,43073.0,4.53,59.19,-4694931#5,0.0
43074.0,43075.0,4.85,58.33,-4694931#6,0.0
43076.0,43077.0,5.7,51.67,-4694931#7,0.0
43120.0,43121.0,22.99,54.65,-4696118#0,0.0
43122.0,43123.0,37.41,343.29,-4696118#1,0.0
43124.0,43125.0,9.68,121.77,-469639442#0,0.0
43128.0,43129.0,4.72,54.84,-4697300#0,0.0
43130.0,43131.0,7.91,117.84,-4697300#1,0.0
43144.0,43145.0,20.5,103.87,-4699583#1,0.0
43162.0,43163.0,21.25,265.28,-4702255,0.0
43164.0,43165.0,0.39,1.83,-4702373#0,0.0
43166.0,43167.0,3.38,12.09,-4702373#1,0.0
43168.0,43169.0,37.47,263.1,-4702373#2,0.0
43170.0,43171.0,6.83,56.5,-4702373#3,0.0
43172.0,43173.0,12.33,102.34,-4702373#4,0.0
43176.0,43177.0,4.64,59.94,-470350073,0.0
43180.0,43181.0,10.39,177.95,-470350077,0.0
43184.0,43185.0,28.1,220.2,-470350079#0,0.0
43202.0,43203.0,59.33,449.58,-4706331#0,0.0
43204.0,43205.0,25.26,193.14,-4706334#0,0.0
43206.0,43207.0,16.31,122.29,-4706334#1,0.0
43208.0,43209.0,16.38,124.33,-4706334#2,0.0
43210.0,43211.0,8.98,68.78,-4706334#3,0.0
43212.0,43213.0,9.1,69.56,-4706334#4,0.0
43214.0,43215.0,8.37,64.66,-4706334#5,0.0
43216.0,43217.0,12.09,93.7,-4706334#6,0.0
43218.0,43219.0,11.61,90.65,-4706334#7,0.0
43220.0,43221.0,8.14,68.01,-4706337#0,0.0
43222.0,43223.0,2.19,19.04,-4706337#1,0.0
43224.0,43225.0,9.74,64.56,-4706337#2,0.0
43226.0,43227.0,21.51,152.39,-4706337#3,0.0
43236.0,43237.0,21.12,130.62,-4706350,0.0
43238.0,43239.0,11.89,99.26,-4706355#0,0.0
43240.0,43241.0,10.03,80.42,-4706355#1,0.0
43254.0,43255.0,16.63,145.87,-4706739#1,0.0
43256.0,43257.0,7.99,67.46,-4706739#2,0.0
43258.0,43259.0,7.41,60.52,-4706739#3,0.0
43260.0,43261.0,6.72,55.9,-4706739#4,0.0
43262.0,43263.0,10.05,84.88,-4706739#5,0.0
43270.0,43271.0,40.32,268.37,-4706745#2,0.0
43272.0,43273.0,1.13,10.16,-47076003,0.0
43274.0,43275.0,4.17,37.64,-47076004#0,0.0
43276.0,43277.0,11.02,101.47,-47076004#1,0.0
43284.0,43285.0,8.85,81.85,-47076004#2,0.0
43286.0,43287.0,10.89,74.28,-47076004#3,0.0
43288.0,43289.0,10.67,89.98,-47076004#4,0.0
43290.0,43291.0,12.65,110.56,-47076004#5,0.0
43292.0,43293.0,12.7,109.46,-47076004#6,0.0
43294.0,43295.0,7.14,60.64,-47076004#7,0.0
43298.0,43299.0,27.11,231.17,-470766231,0.0
43322.0,43323.0,33.14,251.1,-4710940#0,0.0
43324.0,43325.0,26.94,200.62,-4710940#1,0.0
43326.0,43327.0,3.27,23.18,-4710941,0.0
43328.0,43329.0,8.12,71.72,-47123120,0.0
43330.0,43331.0,11.94,65.61,-47123121#0,0.0
43336.0,43337.0,11.08,84.58,-47124369#0,0.0
43338.0,43339.0,18.59,135.46,-47124369#1,0.0
43340.0,43341.0,13.02,98.65,-4713222#0,0.0
43342.0,43343.0,10.88,81.52,-4713222#1,0.0
43344.0,43345.0,11.27,86.49,-4713222#2,0.0
43346.0,43347.0,15.29,112.2,-4713222#3,0.0
43348.0,43349.0,15.29,118.97,-4713222#4,0.0
43350.0,43351.0,11.01,82.83,-4713222#5,0.0
43352.0,43353.0,10.97,82.38,-4713222#6,0.0
43354.0,43355.0,12.56,94.86,-4713222#7,0.0
43368.0,43369.0,19.67,139.24,-4713991#1,0.0
43370.0,43371.0,16.78,118.8,-4713991#2,0.0
43372.0,43373.0,16.07,106.19,-4713991#3,0.0
43394.0,43395.0,104.9,1317.72,-471623741,0.0
43398.0,43399.0,14.52,186.02,-4716396#0,0.0
43410.0,43411.0,29.38,377.11,-472040400,0.0
43416.0,43417.0,4.79,35.64,-472077807,0.0
43418.0,43419.0,5.11,12.25,-472077822#0,0.0
43420.0,43421.0,22.17,259.73,-472210036,0.0
43422.0,43423.0,12.84,126.01,-4724546#0,0.0
43424.0,43425.0,3.77,48.21,-4724546#1,0.0
43426.0,43427.0,12.08,153.93,-4724546#2,0.0
43428.0,43429.0,3.82,46.3,-4724546#3,0.0
43430.0,43431.0,10.96,133.17,-4724893#0,0.0
43432.0,43433.0,11.89,110.96,-4724893#2,0.0
43434.0,43435.0,18.92,189.17,-4724893#7,0.0
43436.0,43437.0,4.86,42.38,-4724893#8,0.0
43438.0,43439.0,8.45,115.02,-4724991#0,0.0
43440.0,43441.0,5.53,75.12,-4724991#1,0.0
43442.0,43443.0,4.01,75.16,-47266662,0.0
43444.0,43445.0,12.7,158.9,-47266663#0,0.0
43448.0,43449.0,4.77,35.22,-47267050#1,0.0
43450.0,43451.0,10.87,87.82,-47267050#2,0.0
43452.0,43453.0,10.43,82.32,-47267050#3,0.0
43454.0,43455.0,3.27,27.39,-47267050#4,0.0
43456.0,43457.0,5.31,43.86,-47267050#5,0.0
43458.0,43459.0,10.08,80.84,-47267050#6,0.0
43460.0,43461.0,7.19,58.69,-47267050#7,0.0
43466.0,43467.0,11.49,78.68,-47267053#2,0.0
43468.0,43469.0,18.65,215.54,-47267054,0.0
43482.0,43483.0,27.02,230.04,-47293251#1,0.0
43486.0,43487.0,12.8,167.4,-4729702,0.0
43488.0,43489.0,41.29,287.86,-47298413,0.0
43490.0,43491.0,16.83,81.02,-4729907#2,0.0
43492.0,43493.0,15.37,155.82,-47318242#3,0.0
43494.0,43495.0,6.39,86.19,-47318242#4,0.0
43496.0,43497.0,6.18,82.88,-47318242#5,0.0
43498.0,43499.0,20.13,162.34,-4733745#0,0.0
43502.0,43503.0,11.21,80.69,-4733747#0,0.0
43522.0,43523.0,21.22,164.56,-4733755,0.0
43524.0,43525.0,18.38,141.44,-4733757,0.0
43528.0,43529.0,42.55,255.96,-4733762,0.0
43530.0,43531.0,15.13,113.91,-4733767#0,0.0
43532.0,43533.0,33.45,231.28,-4733767#1,0.0
43536.0,43537.0,21.02,181.91,-4733767#3,0.0
43538.0,43539.0,12.93,95.4,-4733799#0,0.0
43540.0,43541.0,32.92,231.83,-4733799#1,0.0
43548.0,43549.0,14.07,108.9,-4733800#1,0.0
43550.0,43551.0,12.61,104.65,-4733959#0,0.0
43558.0,43559.0,30.07,217.1,-4734055#2,0.0
43562.0,43563.0,33.65,264.93,-4734056#1,0.0
43576.0,43577.0,9.27,72.2,-4734058#4,0.0
43578.0,43579.0,,0.2,-4734058#5,0.0
